id,text,label
2699,Dai Surya .. idhulam velaikke avadhu. Poi gautham Menon kitta surrender agidu ..,Offensive_Targeted_Insult_Individual
2700,waiting laiyee verii eruravanga like podu...,Not_offensive
2701,பார்க்கவகுல சார்பாக படம் மாபெரும் வெற்றி பெற வாழ்த்துக்கள்...,Not_offensive
2702,தல் நீ வா மஸு கொலை waiting  தல டா  வேரா எவன் டா  thala daa  vijay oruthan thaan wigamaati oora emathuran,Offensive_Targeted_Insult_Individual
2703,Nkp parthu mirandu ponavanga oru likepodugaaaaaa,Not_offensive
2704,Chiyaan Vikram sir HOLLYWOODla nadikka veendiya Aalu,Not_offensive
2705,நாமக்கல் மாவட்டம் கொங்கு வேளாளர் கவுண்டர்கள் சார்பாக திரௌபதி படம் வெற்றி பெற வாழ்த்துக்கள்,Not_offensive
2706,"Mass hero subject unaku set avathu kumaru, hayoo",Offensive_Untargetede
2707,#வரலாம்  #வரலாம் வா #பைரவா   #விளையாடலாமா,Not_offensive
2708,mass na vjiay vjiayna mass bythalafans,Not_offensive
2709,raja Rani - mouna ragam  theri - satriyan,Not_offensive
2710,Str fans vj fans treat erku,Not_offensive
2711,கடலூர் மாவட்ட பிராமண சமூக மக்கள் சார்பாக இத்திரைப்படம் வெற்றிபெற வாழ்த்துக்கள்.  இயக்குனர் திரு.G.மோகன் அவர்களுக்கும் எங்கள் நன்றி கலந்த வணக்கங்கள்.,Not_offensive
2712,seri kadaisiya varrathu rajiniyaa illa ms baskar aah,Offensive_Targeted_Insult_Individual
2713,கேஸ் போடுரவங்களுக்கு ஒன்னு சொல்றேன் படத்தை படமா பாருங்கட.படத்தை பார்த்துட்டு கேஸ் போடுங்கடா முட்டா பசங்க மாரி டிரெய்லரை பார்த்துட்டு கேஸ் போடாதிங்கடா....,Offensive_Untargetede
2714,Dei ingaum evanavathu seemanku support panni vanthiga na suicide pannikiven..,Offensive_Untargetede
2715,UYa hooo my name is Narayanaa,Not_offensive
2716,Always super star mass thalivaa naa unga kuda eppoma irupan,Not_offensive
2717,intha padam pudikala na enna sollurathu nu theriyala,Offensive_Targeted_Insult_Other
2718,Nalla per irunthale padam psyco mari irukum ithula pere psycona epudi irukummmm. We r waiting miskin sir,Not_offensive
2719,"Jai surya jai jai surya, proud to be surya fan",Not_offensive
2720,தர்மபுரி மாவட்டம் வன்னியர் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள் மோகன் அண்ணா கோடான கோடி நன்றி இனி நம்ம பொண்ண பார்க்க கூட கூடாது திரெளபதி அவதாரம் தான்,Not_offensive
2721,Trailer a Vida comment Vera level nu ninaikravanga like a podunga.....ovor like um nadaga company Ku verupethunga....ji.....,Not_offensive
2722,Not good film...zero is far better,Offensive_Untargetede
2723,"Vj,s     super",Not_offensive
2724,மக்களே please எல்லாரும் போய் படத்த பார்க்கணும் இதை ஒரு வெற்றி படமா நாம ஆக்கணும்.,Not_offensive
2725,Waste Moka nu solravanlam Moka pasanga moka movie paakuravanunga,Offensive_Untargetede
2726,Hindi dubbed kyu nahi nikalto ho  ???????,not-Tamil
2727,Vara laval songvara laval trailer waiting movie,Not_offensive
2728,2:21 same Arun vijay from yennai arindhal,Not_offensive
2729,Ippa trailer parkuravanga oru comment pannunga ‍‍‍‍‍,Not_offensive
2730,vikram oru maga nadigan its true,Not_offensive
2731,Suthama suit ye aagala ya..yow... modhala padatha release pana vidrangala nu parunga...,Offensive_Untargetede
2732,Thalaivar Vera level mass maranaa mass,Not_offensive
2733,nan thalapathy fan unga hard work ku salute,Not_offensive
2734,Saavanumnu irunthaalum sanda pottu saavanum. Bayanthu Kaalla vizhunthu saava koodaathu,Offensive_Untargetede
2735,surya rockzzz again..  waiting for Harris jayaraj music after maattrraan    by surya rasigan da,Not_offensive
2736,ஆண்ட பரம்பரை எல்லாம் பேசிட்டு இருக்கும் போது இந்த பள்ள பயக ஏன் நம்மட்ட கூட வந்து கத்துறானுவ..,Offensive_Targeted_Insult_Group
2737,Intha padam surya siradeyum enke lalettenteyum first 500cr movie aaakumenna nanikkaravanga mattum like podunge,Not_offensive
2738,Na arasiyaluku varuvathu uruthi.. hey Ithu 96 yaarai emathureenga.. Semma trailor..,Not_offensive
2739,Apdi la nadakathu Nadakavum kudathu (1.33)... Aphaaa veral level... Thalaiya rmb naal ku aprma kovama screen la pakran...,Not_offensive
2740,"Anji vaati padam paarthen Idhuku maele evalo'vaati paarkureno But will watch Dhanush semma acting Amitabh, Nana Patekar, Al Pacino level'la nadichirkaaru",Not_offensive
2741,Morning ezhundhavudan ngk trailer paakavandhavanga like this  ngk fever,Not_offensive
2742,poi antha maavu mandaiyana kootitu vaa,Offensive_Targeted_Insult_Group
2743,"திரௌபதி படம் திரைக்கு வந்ததும், நான் முதல் ஆளாக பார்க்க வேண்டும்  - மருத்துவர் அய்யா .         எங்கள் ' ஆண்டவனே ' சொல்லிட்டார் ; இனி, தடைகள் உடைபடும், எதிர்ப்புகள் பொசுங்கும், பகைமைகள் நசுங்கும்!          மதிப்புமிக்க மோகன் ஜி ஷத்ரியரே...!  வீறுகொண்டு வாருங்கள்!  வாழ்த்துக்கள்!",Not_offensive
2744,podu semmmma ...i love it all !,Not_offensive
2745,tamil la.. ipo than etho konjam nalla try pani irukanga...,Not_offensive
2746,இந்த மண்ணுதான் #business vera lvl str...,Not_offensive
2747,Sirapana tharamana sambavam may 31 paapom,Not_offensive
2748,aM wit FOr mOvie Annaa....,Not_offensive
2749,Dis like adichavare. Athyam video kanne ennite dis like adikketaa,Offensive_Untargetede
2750,AKSHAY AMIR aur SHAHRUKH ki latest movies main se aapko kiska trailer JABARDAST lga,not-Tamil
2751,#Thalapathy64 kola mass ah irukka podhu  #ThalapathyVijay #Lokesh,Offensive_Untargetede
2752,Cute Fight |en nenjil vandhu song|WhatsApp status,Not_offensive
2753,semma teaser thalapathy sema mass வரலாம் வா வரலாம் வா வா வா #பைரவாTeaser Semmaa ***Thaaaaaa,Not_offensive
2754,Semma waiting for movie 90's kids,Not_offensive
2755,திரௌபதி gang bang mom  அருமையாக நடித்துள்ளார்கள் சகோ,Not_offensive
2756,Trending  No . 1,Not_offensive
2757,Yaarukulaam sk suit um bikeum pidichuruku for me only ah🤩,Not_offensive
2758,Semaaaa massss thalaivaaaaaa marana waitinggggg thalaivaaaaaa,Not_offensive
2759,varlulan varulan vaa varulan vaa bairavaa,Not_offensive
2760,ஐயோ இவனா? இவன் கத்தி கத்திப் பேசியே ஆளைக் கொன்னுடுவானே?எல்லோரும் வேகமாக ஓடுங்கள்!ஒரு விசித்திரமான மிருகம் நம்மை நோக்கி வந்துகொண்டிருக்கிறது!,Offensive_Targeted_Insult_Group
2761,"தமிழகத்திற்கு தேவையான ஒரு படம், வெற்றி பெற வாழ்த்துக்கள்",Not_offensive
2762,Bgm comady irunthalum keke thunuthu funnya irukku,Offensive_Targeted_Insult_Group
2763,Asuran partha hangover eh innum mudila adhukula Kaithi ... I bet Kaithi will be a blockbuter too ....,Offensive_Targeted_Insult_Individual
2764,You kena tunggu lama lagi untuk tosaaaaaa,not-Tamil
2765,"எட்டு  வருடத்துக்கு முன்னாடி எல்லாம் அஜித் அவர்களின் படத்தின் பாடல் எந்த டீவி சேனல்களிலும் ஒளிபரப்பமாட்டார்கள்.. அஜித் அவர்களுக்கு எந்த விளம்பரமும் செய்யமாட்டார்கள் அவர்களை அனைத்து டீவி சேனல்களும் ஓரங்கட்டினார்கள்.. சினிமா வட்டத்தில் இருந்து ஒதுக்க தொடங்கினார்கள் .. நடிகர் மோகன் அவ்ர்களை ஒதுக்கியது போல்  ஆனால் இப்ப ? இவரின் பெயர் சொல்லி சொல்லியே பல டீவி சேனல்களின் டிஆர்பியை அதிகப்படுத்திக்கொள்கிறார்கள்  அதுதான்  தல , அவர்களின் உழைப்பு  தன்னம்பிக்கை . தனிவழி . தன்னடக்கம்",Offensive_Untargetede
2766,Dey enaku viswasam scene sirichathu kuda enaku siripu varala.. 1:22 scene ah paatha udane loudly ah sirichiten da ..ennada pani vachirukeenga,Offensive_Targeted_Insult_Group
2767,10 varusham ula iruntha thana sir theriyum athuku munadi Ena panitu irunthanu theriyathula,Offensive_Untargetede
2768,Idhula yaar ellam pink movie ya parthu irukeenga,Offensive_Untargetede
2769,Surya Sir + Selva Sir + U1  = Verithanem,Not_offensive
2770,Mokka nu solluravangalukku sister irukkathu irutha solla mattanganga,Offensive_Untargetede
2771,Heyyyy yevanukkavadu pundati kolande kuttin sentiment gintiment irunda ippave odi poidu. Mavane semma gaand la irukka kollama vidamate.,Offensive_Untargetede
2772,Happy to see #Ajith  #VivekOberoi  #Kajal #Akshra,Not_offensive
2773,Sirapana tharamana sambavam from SUPERSTAR 🤩🤩🤩🤩🤩🤩,Not_offensive
2774,சேலம் நாடர் சார்பாக இந்தப்படம் 100 நாள் ஓட வாழ்த்துக்கள்,Not_offensive
2775,•10K Likes in 40Secs •50K Likes in 8 Mins •100K Likes in 28 Mins •120K Likes in 45Mins #Thala Vera leval #Trailer,Not_offensive
2776,உன் சமூகத்த உயரத்தனும்னா நீ நல்லா படி உழைச்சு முன்னுக்கு வா நீ உயர்ந்தா உன்  குடும்பம் உயரும் உங்க ஒவ்வொரு குடும்பமும் உயர்ந்தா உங்க சமூகம் உயரும்... \r \r உன் கிட்ட காசும் கல்வியும் இருந்து நீ தான்யா உசந்தவன்\r \r அத விட்டுட்டு மத்தவன் பொண்ண இழுத்து ஓடி ஜாதி ஒழிக்குறேன்னு நாடகம் போட்டா ஒரு நாள் மொத்த சமூகமும் உங்களை தூக்கி போட்டு மிதிக்கும்,Not_offensive
2777,vettu vonda Ena pinngal mela kaiyavachinga savu adichuduve,Offensive_Untargetede
2778,கீழ பதிவு செய்ய கருத்துக்கள் ஒன்னு நல்ல தெரியுது இங்க யாரும் ஒற்றுமையா இருக்க கூடாது அனைவரும் சாதி அடிச்சு கிட்டு சாகனும் அப்படியும் சிலர் தப்பி வந்துட்ட மதம் சொல்லி கொல்ல வேண்டும் ஆக மொத்தத்தில் தமிழர் என்ற இனத்தை அழிச்சி விடனும் நல்ல எண்ணம் சிக்கிரம் நடக்க வேண்டிக்கா அனைவரும்,Offensive_Targeted_Insult_Group
2779,Vera level fun that Rajini arasiyaluku varuvathu uruthi scene,Not_offensive
2780,Thalaiva vera 11 Love u Siva Anna,Not_offensive
2781,தர்மபுரி மாவட்டம் வன்னியர் குல சிங்கங்கள் சார்பாக திரௌபதி படம் வெற்றி பெற வாழ்த்துக்கள்,Not_offensive
2782,Sri lanka #2 trending thala ultimate,Not_offensive
2783,🤣🤣 ama ama suyama sintheenga da . . . Batman ah en da ipdi copy adikirenga,Offensive_Targeted_Insult_Group
2784,Me VIJAY fan but trailer vera leval,Not_offensive
2785,Thaliva ne epavume vera level Mass ....,Not_offensive
2786,Vikram speak malay...you kena tunggu lebih lama lagi untuk tahu saya..,not-Tamil
2787,adra adraaaaaaaaaaaaaaaaaaa.............. theri..... THE SPARK..... vera level.... atleee............... wahhhhhhhhhhh what a work............,Not_offensive
2788,Ye movie india me sabka record tod degi,not-Tamil
2789,Are vah mja aavse mara bhai nu movie aave che...,not-Tamil
2790,She looks like a fat mannequin,Offensive_Targeted_Insult_Individual
2791,Mokkaya erukku padam flop  tha,Offensive_Targeted_Insult_Group
2792,Atlee therikka vitrukkaaru nga superb. Extramly super maassss,Not_offensive
2793,ஜாதியாவது கூதியாவது சுன்னிகளா... போட்ட தேவுடியா பெருசுங்களா,Offensive_Targeted_Insult_Group
2794,K.v..niga isalamaai e'livu padudhirukka maatinganu ninaikuran.!!,Offensive_Untargetede
2795,தேனி மாவட்டம் வீரபாண்டி வெள்ளாளர் முன்னேற்ற கழகம் சார்பாக வாழ்த்துக்கள்,Not_offensive
2796,Sweet kadaiye sapta maari iruku thalaivaa,Not_offensive
2797,Adappavigala moththa trailer layum last scene senjutinga  Sirippu adakka mudila,Offensive_Targeted_Insult_Group
2798,Kab aa rhi hai bhai ye movie hindi,not-Tamil
2799,ena bgm da veri level overloaded,Not_offensive
2800,96 ல ஆத வசனம் 2016 இல்,Not_offensive
2801,TEASER HIITS 9 M NEE VAA THALAIVA,Not_offensive
2802,Semma semma asuraa namakku thevana namadhan aditchi vanganum,Not_offensive
2803,தரமான கருத்து அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை,Not_offensive
2804,எங்க ஊர் சேந்தமங்கலம் சார்பாக பாமக சார்பாக எங்கள் கிராம மக்களுக்கு திரையில் காட்டுவேம்,Not_offensive
2805,Madras movie look alike with horror element,Not_offensive
2806,vijay sethupathi & aravind swami,Not_offensive
2807,U1 and Arujn  Fan's Like,Not_offensive
2808,Enada panni madhri kootama ivalo Peru irukkinga Singam single a tha varum viswasam Ajith a varum,Offensive_Targeted_Insult_Group
2809,நமக்கு மறுமலர்ச்சிக்கு அப்பரம் ஒரு விருந்தாக அமையும் இந்த படம்,Not_offensive
2810,Mannu ponnu rendu mukkiyam....marana speech,Not_offensive
2811,Sathiyama solera Dislike panrava manusaney kidaiyathuga,Offensive_Untargetede
2812,"Yarellan 0:16 pause panni, slow panni paatheenga🤣🤣🤣",Not_offensive
2813,Oru kunda poddu ellarayum kondudanum.  Ivanukal ellaam oru manusarukal.  Tamil nadu aliyanum aandava,Offensive_Untargetede
2814,Yuvan BGM vera level and thala style vera level!!!,Not_offensive
2815,அருந்ததியர் சமூகம் சார்பாக இந்த திரைப்படத்தை காரி உமிழ்கிறோம்,Not_offensive
2816,Kaappaan Telugu Title Revealed By S S Rajamouli On June 27th 10AM,Not_offensive
2817,உண்மையை உரைக்க சொல் மிரட்ட வருகிறாள் திரௌபதி   மோகன் அண்ணா அருமை வாழ்த்துக்கள்,Not_offensive
2818,Jo tik tok se aya h jldi like krrdo,not-Tamil
2819,Vera level la...... Semma combination........  But I miss you Tamil....,Not_offensive
2820,6 வருடங்கள் கழித்து செல்வராகவன் இயக்கத்தில் NGK திரையில் ரசிக்க போகிறேன்.. மே 31,Not_offensive
2821,Hit the like button especially for the final dialogue.. யோகி பாபு : இது 2016 நம்பளனா இத பாரு.  ர‌ஜினி: நான் அரசியலுக்கு வருவது உறுதி. ஜெயம் ரவி:  ஏய் யாரா ஏமாத்த பாக்கற இது 96.  Bangam yaa.. 🤣🤣,Not_offensive
2822,Poda Sunni tavidiya talapathi tha Gath ponda sexe  opp ponda,Offensive_Targeted_Insult_Group
2823,Padippu Mattum nammakitte yirunthu edukkamidiyathu Big salute,Not_offensive
2824,I'm just now watching this movie Romba Nalaiku Appuram Aiyo Adhukkulla Padam Mudinjuruchana Feel Panna Vacha Movie... After Kgf,Not_offensive
2825,கோயம்பத்தூர் சிங்ககுட்டிக்கு கிடைக்க போகுது ஹாட்ரிக் வெற்றிவாழ்த்துக்கள் ஹிப்ஹாப் தமிழா ஆதி அண்ணா🧡🧡,Not_offensive
2826,Good arjun sarja fans hit like here,Not_offensive
2827,"ஜெயம்ரவி இன்னொரு ஹிட் படம் தமிழில் புது விதமான படங்கள் நீங்கள் அளிப்பது மிகவும் சந்தோஷமாக உள்ளது  தமிழில் ஸ்வாம்பி, விண்வெளி போன்ற புது கதை களங்கள் இன்னும் நிறைய எதிர்பார்க்கிறோம்",Not_offensive
2828,Aiyooooo.......inna lookuda love you Thalaiva,Not_offensive
2829,pub g thumbnail nala iruku onum vitu vaikathinga,Offensive_Targeted_Insult_Individual
2830,Who's here after visvasam trailer ?,Not_offensive
2831,Yen paa hip hop uu un padathula heroine laam nalla jammunu irukkaangalae…,Offensive_Untargetede
2832,NAYAKKAR VAMSAM SARBAGA INDHA MOVIE KU 100%% SUPPORT SIR,Not_offensive
2833,gubeernu siruchavunga matum comment panunga...pandaram pans dhaiveseithu mokka thanama comment pannadhinga..,Offensive_Targeted_Insult_Group
2834,(BEETHOVAN - ILLAYARAJA) sir. Good mov(i)e.,Not_offensive
2835,Vera level getup last minute super bro,Not_offensive
2836,Enna Orea music ah iruku,Offensive_Untargetede
2837,Surya Anna fans hit like here,Not_offensive
2838,காமெடி கலாட்டா சூப்பர் ஜெயம் ரவி அண்ணா,Not_offensive
2839,2.3k dislikes maaha maanadu grps pola,Offensive_Targeted_Insult_Group
2840,Thala masss...... Thala pola varuma..    By. Usilai.p.m.thavasi,Not_offensive
2841,nalla padam nalla tharamana  padam   jathi veri mananoi kana padam arumayana padam  jathi veri vazhaga 🤦‍🤦‍chaik jathi maruppu thirumanam panna kudathunu nadaga kathal apdinra oru word a use panringada eppa v2la iruka ponnungala asinga padutharamathiri   kannadi t shirt la potukunu vanthu emathuranunganu vai kurama solringa antha alavuka namba v2la iruka pombalainga moola illama irukanga 🤦‍🤦‍🤦‍,Offensive_Targeted_Insult_Group
2842,watching trailer it was telugu ss rajmouli vikramarkudu remake movie...,Not_offensive
2843,VAROM   »»NGK. »»Kaapan »»  Soorari potru. »»,Not_offensive
2844,திண்டுக்கல் வெள்ளாளர் சமுதாயம் சார்பாக படம் வெற்றி அடைய வாழ்த்துக்கள்...,Not_offensive
2845,Viswasama pettayila pongal sapda porom.....waiting both...,Not_offensive
2846,60K likes left speed up guys speed up,Not_offensive
2847,Rajini Mass Vijay sethupathi fans like poduga,Not_offensive
2848,Vera level thala i love u....,Not_offensive
2849,Ennangada Amma va animation pani vechrkeenga,Offensive_Targeted_Insult_Group
2850,Inga ellarum Vijay pathi ajith pathi aadhi cmt pannittu irundhabothu  oruthavan mattum  @1.26 LA iswarya menon shake ah pathutuirundhN,Not_offensive
2851,Ennangada thalaivi nu movie eduthutu...Amma ah katama Deepa ah katuringa....,Offensive_Targeted_Insult_Group
2852,Its a Hindi pink movie remake...,Not_offensive
2853,தமிழ்நாடே தூங்காம இருக்குன அது அஜித் ஒருவருக்காக மட்டுமே,Offensive_Targeted_Insult_Group
2854,theriiiiiiiiiiiiiii almost viewed 100 more times,Not_offensive
2855,1 like for alltime superstar “thala ajith,Not_offensive
2856,Selvaaa ! Will be surya’s best movie,Not_offensive
2857,Viswasam bgm + NKP bgm = ASURAN Bgm trailer,Not_offensive
2858,Ithayellam epdi da dislike panna manasu varuthu ungalukku,Offensive_Untargetede
2859,After longtime #Mani# sir movie getting more likes than dislikes 🤣,Not_offensive
2860,எத்தனை நாளைக்குடா உங்கள பத்தியே படம் எடுப்பிங்க ?எங்க கஷ்டத்தை சொல்ல மிக சரியானா படம்.பல உயிர்கள் இந்த நாடக காதலால் பலி வாங்கப்பட்டு இருக்கு. அத நமது சமுதாய பெண்கள் பார்த்து திருந்த வேண்டும்,Not_offensive
2861,100% nan Theatrela thaan intha padam papennu solravanga mattum oru like podunga,Not_offensive
2862,Yaru kavuthe  keka beka short filim nyabagham irukka ?,Not_offensive
2863,Only Sk Anna fans like adi,Not_offensive
2864,10 times ku mela pathavan like potutu ponga,Not_offensive
2865,#1  Trending idhuku mela enna venuu,Not_offensive
2866,Super na always masss na neee,Not_offensive
2867,Otha kekka bekka short film ah apdiye yeduthu vechi irrukinga...,Not_offensive
2868,1.30 ragul preethi kooda sanda poduraru surya Annan,Not_offensive
2869,Sambavam polichu pakshe kathiyude bgm kurachoode maatti cheyyarunnu,not-Tamil
2870,2 millionaire viewers     Gathu da,Not_offensive
2871,Vera level trailer I have goosebumps,Not_offensive
2872,thala fans poramaila solladhinga... unmailiye nalla illanu manasa thottu sollungada paapom.. thalapathy rocks daa...,Not_offensive
2873,Awesome trailer yes true doesn’t look like mani Ratnam movie,Not_offensive
2874,Suyama Sindhikka therinjavan dhaan super hero,Not_offensive
2875,Gv music sema valthukkal enrum thalapathy rasigan samayan maduraikaran,Not_offensive
2876,kangana  best  yaar kiya look same to same,not-Tamil
2877,Vera level thala awesome make of trailer semaaa sola vartha iyeeee ilaaa,Not_offensive
2878,வந்தா ராஜாவா தான் வருவேன்........ ராஜாவா வந்தா ராஜாவுக்கு நூறு தோஸ்து!!!...,Not_offensive
2879,THALAIVA U RGREAT................. Semmmmmmmmmmmma masssssssssssss thalaiva.............,Not_offensive
2880,வேலூர் முத்தரையர் நாயக்கர்  சார்பாக  படம் வெற்றி பெற வாழ்த்துக்கள்,Not_offensive
2881,1:55 for some #THALA & #THALAPATHY fans,Not_offensive
2882,குரும்பக்கவுண்டர் சார்பாக  உலகம் எல்லாம் வெற்றி பெற மனமார்ந்த வாழ்த்துக்கள்              மீண்டும் வருவாள்                திரெளபதி திரெளபதி,Not_offensive
2883,Bgm semaya Iruku.. I think rakul preeti singh bold character kudithirukanha pola,Not_offensive
2884,Mr.vandu kort la ipdilaam kaththa kudathu,Offensive_Targeted_Insult_Individual
2885,நமக்குள் உட்பிரிவுகள் இருக்கும் வரை...  நாமெல்லாம் சூத்திரர்களே...  வேண்டாம் வெறி...  பேணுவோம் அன்பு...,Offensive_Targeted_Insult_Group
2886,Inda pgm La la land movie la Piano music,Not_offensive
2887,thala ni oru mundham un padam dhandom,Not_offensive
2888,இளவரசன் மூலம் அரசியல் ஆதாயம் தேடிய நாய்களுக்கு நல்ல செருப்படி,Not_offensive
2889,Verithanama irukunu naenaikiravan mattum like pannunga,Not_offensive
2890,Final touch sema Bangam da dei,Offensive_Untargetede
2891,Pink movie remake. ajith sir pls dont do remake  movies,Not_offensive
2892,"simbu, vijaysethupathy  watching in same screen  semaaaaaa",Not_offensive
2893,Hindi movie a sarukhan nadicha padam apidiyea erukku,Not_offensive
2894,21 k dislike sc thevudiyaa pasanga,Offensive_Untargetede
2895,Super contra game mari irukku ...,Offensive_Untargetede
2896,Still trending in SRILANKA number 2  Unka ellarayum kaali panran  STR,Not_offensive
2897,படம் Release ஆனதும் ஏதோ ஒரு ஜாதிய மட்டும் உயர்வாக சொல்ல போரணுக அப்போ இந்த ஒற்றுமை தாயோலிகள் நான்தான் பெருசுனு அடிச்சுட்டு சாவனுகசாதி கூதினு 🤬,Not_offensive
2898,Naan oru vela vjs acting ku addict aayittena.... 🤔,Not_offensive
2899,Mayru mari irukku.seththa ponathukku yean da evala seen,Offensive_Targeted_Insult_Individual
2900,படம் பேரு NGK ஆணா எனக்கு கனத NTK யோட மாதிரி தெரியுது.  புரியல நாம் தமிழர் கட்சி,Not_offensive
2901,vijay anna..........pinnitinga......ALL THE BEST FOR THE MOVIE!!!!!!!!!!!!!!! FINISHING TOUCH................tHeRi!!!!!!!!!,Not_offensive
2902,Lyca hindi m bhi release krna,not-Tamil
2903,எந்த ஒரு மிக பெரிய விஷயமாக இருந்தாலும் ஆதோட ஆணி வேர்ல இருந்து ஆரம்பிக்கிறதுதா அழகு இந்த லைன் யாருக்கெல்லாம் பிடிக்குமோ ஜெஸ்ட் லைக் இட்,Not_offensive
2904,Kola gandula irrukuken mavaney kollama vida maten mass Thaliava,Offensive_Untargetede
2905,mersal teaser 2 naal 15 milion views,Not_offensive
2906,BGM Nerkonda Paarvai Madhiri eh iruke,Not_offensive
2907,மூன்றாம் கலைஞர் அண்ணா பேன்ஷ் லைக் தெறிக்கவிடுங்க,Not_offensive
2908,இந்த படத்த பார்த்தே ஆகனும்னு பைதியம் பிடிச்சிருக்கு... வெயிட்டிங் ஃபார் NGK!,Not_offensive
2909,Yaarelam Adichithoooku ku aprm inga vandhurukinga,Not_offensive
2910,PS MITHRAN IS BETTER THAN SUJEETH,Not_offensive
2911,"ipom comentla pathi peru sk,u1,arjun,sakthimanetc..fans like pana solvanga.yanda.",Not_offensive
2912,Ada paavigala ippadi amma padu kevalama asinga paduthitingalada,Offensive_Targeted_Insult_Group
2913,Ab ye to nakli lg rhi hai Plastic ki dukaan  Fake,not-Tamil
2914,Ena Tamil cinema  la nerya feel good  movie varumm pola,Not_offensive
2915,Oru pennai adichu thaan unka padam edukanuma aan adimai thanam pundainka,Offensive_Targeted_Insult_Group
2916,தமிழ்நாட்டில்  உள்ள  வன்னியர்கள்  திரௌபதி  படத்தினை  தியேட்டர்  சென்று  பார்த்தாலே படம்  பிளாக் பஸ்டர்....,Not_offensive
2917,மனிரத்னம் படமா  எப்படியும் 100'ல 99 மொக்கையா தான் இருக்கும்  இது எப்படி இருக்குனு பாப்போம்,Offensive_Targeted_Insult_Individual
2918,Arasiyalukku varuvathu uruthi super ji superji,Not_offensive
2919,ambala singamda namma moganji advance valthukkal ungal padam vetri pera,Not_offensive
2920,but kannadigas and tamil fight naaaaaaaaaaa...,Not_offensive
2921,You are very smart surya kua kmal dikhaya apna,Not_offensive
2922,வந்தா ராஜாவா தான் வருவேன்........ ராஜாவா வந்தா ராஜாவுக்கு நூறு தோஸ்து!!!...,Not_offensive
2923,BIGIL WILL EAT KAITHIMARK MY WORDS,Not_offensive
2924,"Ita theme 5 varsham munb prithviraj sir chayyunna vidhathil njan vijarichatann,but kadha aaka ketath njanum Anta friendsum matram  aarod parayanam Ann ariyatond aarondum paranjilla ,IPO ith kandapol orupad Santhoshamayi,hatsoff guys",Offensive_Targeted_Insult_Group
2925,Massssss selvaa annaa yuvan suryaaa annaa semmaaaa,Not_offensive
2926,Deepavalikku un padathukku poren .. spr,Not_offensive
2927,NGK  to kaappan loading...,Not_offensive
2928,தேவாங்க செட்டியார்களின் சார்பாக படம் வெள்ளிவிழா காண வாழ்த்துக்கள்,Not_offensive
2929,Andha 4.2k dislikes rajini pans 🤣,Offensive_Targeted_Insult_Group
2930,5th stranded papa va.. Paliyalpalathkaram kumpala pannuvam Baba...,Offensive_Targeted_Insult_Individual
2931,சமூக அவளங்களை துல்லியமாக தோலுரிகின்ற படம் நாடக காதல் #திரௌபதி  வெற்றி பெற கோட்டூர் நாடானோட மனமாற்ந்த வாழ்த்துகள்,Not_offensive
2932,Semma da dai.. Kadasiyila thaazhthapattavanga ngra perula antha naayinga panra attagasatheyellam kaatreenga.. Nalla oraikkattum antha pannadaingalukku... Intha vatti no Tamil rockers only theatre #isupporrdraupadi,Offensive_Untargetede
2933,Ok today like pakka vantha Surya veriyar kale like pannunka,Not_offensive
2934,Thala Rasigargal Saarpaka NGK Annan Surya Padam Miga Periya Vetriyadaiya Vazhthukkal,Not_offensive
2935,Padippu mattum yaralaiyum eduka mudiyathu semma,Not_offensive
2936,4k potta amai kunchus spotted so far...,Not_offensive
2937,It seems like that Nerknoda paarvai would be better than Pink....THALA,Not_offensive
2938,Lokesh kanagaraj thalapathy film sign pannittu bigil kuda ve release panringa🤔,Offensive_Targeted_Insult_Individual
2939,ஒட்டுமொத்த B C .  M B C. மக்கள் இணைந்து இந்த படத்தை வெற்றியடைய செய்யவேண்டும்  அப்போதுதான் நமது பெண்கள் பாதுக்ப்பாக இருப்பார்கள்!!!,Not_offensive
2940,Nengaley ungala mel jathi nu sollikittu theriurathu lan oru perumaya thuu...!,Not_offensive
2941,செம்மையான  ட்ரைலர் யா வாழ்த்துக்கள்( பாத்துட்டு சாவுங்கடா ),Not_offensive
2942,E ka Bawasir Bana Diye ho,not-Tamil
2943,"காலா, கபாலி, அசுரன் படங்களுக்கு இணையாக திரௌபதி படம் தேவையில்லை... இந்த ட்ரைலர் மட்டும் போதும்",Not_offensive
2944,Darbar motion poster theme song orey maari irukunu nenachu inga vanthavanga like pannunga,Not_offensive
2945,Marana maasssu trailer.. Vera level Surya Anna,Not_offensive
2946,திருமா இனி மேல் நீ குருமா,Offensive_Targeted_Insult_Individual
2947,Bigil ku yevlo wait panramo athe alavuku kaithiku waiting,Offensive_Targeted_Insult_Individual
2948,"இயற்கையாவே உற்பத்தி ஆகற நதிய தனக்கு மட்டுந்தானு சொந்தம் கொண்டாட்ற உரிமைய யாருங்க Remember hydrocarbon, methane issue",Not_offensive
