1	For A r rahman Hit like
1	today 500millions views.450k likes varundravala like therika vidunga
1	Friends na life ah kodukkanum Amma photo illaya.. athaan anna irukkan la...  Rompa palaya sentiment  Rompa palaya scenes..   Anyway good luck jeeva
1	Asuran trailer 2M good good
1	aiiiiiiiiiiiiiiiyaaaaaaa vanthuduchu south indian heros laye 3 times 10 million views gross pannathu vijay anna dhan record pannirukkaru hats off thalaivaaaaaaaaa
1	semma mass super  I am waiting
3	1:37 why blood some blood vj Anandhi yaru paatha
1	தேவர் சமூகத்தின் சார்பாக இந்த படம் வெற்றியடைய வாழ்த்துக்கள்
2	அசித் தேவையா மவன் என் சுன்னி மயிறுக்கு சம்ம
3	பாத்தா மட்டும் podhaadhu guys... Like பண்ணுங்க..... For our hard worker suriya sir...
1	Yen trending la varala...kappan 5hr la vanthudichu
1	Hip hop thamizhakku sirrippu varudho illeyo ennaku sirrippa varudhu
1	Thala Semma Thala nerayaaa nerayaaa nerayaaa
1	Dai naan Thalapathy fan da...Yenda ipdi bayamuruthiringaSathiyama solren intha padam Bigil ukku tough kudukkum pola
2	Ranjith thevdiya payale neyellam ennada padam edutha...
2	first lookya ipdina.....movie ena panni vaikka porananooooo    :(
4	Elam Avan Seyal 2 featuring Ajith Kumar and Rangaraj Pandey,
0	Mohanlal pulimurugan, lucifer next  block buster kaapaan waiting this movie
3	Thalaiva.. full Support from kerala Mohanlal Fans
4	Bro neenga Pakistan ah azikaradha yosikaradha Vida namba country agriculture ah epidi develop panlam nu yosicha Nadu nalla irukum....
4	மீண்டும் ஒரு மறுமலர்ச்சி வேண்டும்  நாடக காதல் கோஷ்டிகளுக்கு சரியான செருப்படி.... திருமா  & ரஞ்சித் சோழர் வகையறாக்கள் கதறல் 🤣🤣🤣🤣🤣🤣🤣
1	Scenu pundaya podatheenga da aruva nee vettunalum vettum naan vettunalum vettum ,,,ungalala oru pundaiyum kilika mudiyathu neenga evlo getho naangaum avlo ila atha vuda gethu,,,,,
2	Ethana periyar vanthalum ongala therutha mudiyadhu da
0	International level ka film hai..Jisne dislike kiya hai woh Indian cinema ka dushman hai
1	நாகப்பதனி ஜாதி சார்பாக வெற்றி அடைய வாழ்த்துக்கள்
4	thala rasigana vida thapathy rasigandhan adhigama pakranga.. eppa varum notta sollalamnu.. pudichirundhalaum... comment podanumnu podranga... edukkkkkkku...
1	Rajini sir telugu fans hit a like here ? Rajinified
1	Vijay sethupathi fanz  like
1	இந்த திரைப்படம் வெற்றி பெற வாழ்த்துக்கள் நாடார் மக்கள் சார்பில்
1	இது அநாகரீகம், கோடிக்கணக்கான ரசிகர்களையும் தொண்டர்களையும் கொண்டிருக்கும் வாழும் மகான் திரு ரஜினிகாந்த் அவர்களை கொச்சைப்படுத்திருப்பது கண்டிக்கதக்கது.அந்த குறிப்பிட்ட காட்சியை நீக்கவேண்டும்.
2	Feel like yalam avan seiyal movie let see valthukal
2	Yov teejay, gowtham menon range ku album pannitu indha kamunattinga kita matikitaye da🤣🤣🤣
0	kya look diya he vai ne
3	Annakku cinema melle paaithiyam  Ellarkkum anna mele paaithiyam  Suriyaaaaaaaaa
3	00:57 kanagana was not look like jayalalitha mam
1	waiting waiting  wow  sema  wowiiii  adipowliy  90's  vs 2K  wowiii
1	Super movie .   ...
1	தரமான சம்பவம் நடக்கபோகிறது Waiting for movie release
1	Kaadu iruntha eduthukuvanunga, kasu iruntha pudungikuvanunga, Ana padippa mattum orthankitta iruntha  edukka mudiyathu dialogue vera level
2	Ennamo Avengers endgame ku aparam vijay sethupathi ah vae pudikala...
1	0.48 dhanush Anna acting beast level nu solravanva like ah podunga
1	waiting for kalyani priyadharsan's kollywood entry  :)
1	Evil chitti character kola masss
4	0:12 she looks like Taiwan tzuyi
1	Namba orrula dhaanda pei dance aadum , romance pannum , fight pannum , football aadum....
3	நாங்க எல்லாம் அப்பவே அந்த அந்தமாதிரி 🤙இப்ப சொல்லவா வேணும்
1	Wow super cool waiting la hey veri yerudhu hey..ana dislike panra komalinga dhan yarunu therila
1	காங்கேயம் கவுண்டர்கள் சார்பாக படம் வெற்றி அடைய வாழ்த்துக்கள்
1	நாயக்கர் சமுதாயம் சார்பாக மிகுந்த நன்றி கலந்த வாழ்த்துகள் நண்பா 🤗
1	இங்க வெறுப்பை பதிவு செய்யுரவங்கள கொஞ்சம் ஆய்ந்தறிந்தால் புரியும், அவனுங்களும் இந்த டிராமா லவ் கோஸ்டின்னு!!
1	#THALA Marana Maasss... #YUVAN Bgm Therikkuthu...  #VINOTH Vera level....
1	Yogi b. Superbb. Ajith Sir. varungalamm nammai potrum adaa semeaa  style thalaa.
3	Petta 10 thadawaiku mela pathavaga like pannuga
3	STR FANS SHOW UR MASS BY LIKING THIS COMMENT. STR MASS . IN THIS WHOLE TRAILER STR SCENES  ARE FABULOUS  ...
2	Vijay sethupathi ku nalla role illa pola.... Apo padam nallaa irukaathunu thaan ninaiken
1	தலைவா STR இதுக்குதான் கதுருந்தோம் மாஸ் தலைவா thankq ccv டீம்
3	Rupakdharshaan  E.D   1st  November
1	HOW MANY OF U THINK THAT THALA LOOKS LIKE LOGAN DURIN 2:02 TO 2:05
1	Anna vera level sema mass anna
1	1:31 Thala mass
1	Just 2k likes away from passing vivegam trailer likes
1	Katta Lalettan Suriya fans Hit
3	Adhu Enna da idhu. Avan avan saadhiya sli wish panureenga. Oanumea puriyala yen ipoa ellam avanga saadhiya sldreenga????
1	Arjun true fans like here
4	oru vijayave pakka sahikathu ithula munnu vj
1	Daily pakuravanga like Podunga thala bloods
1	Thalaivaaaaaaaaa Still Watching It In Repeat Mode
1	All area la yum ayya gilli da,  either rural entertainment
3	Entha padathula day scene ae kedaiyatha🤔🤔
1	இந்த நாட்டுல ஓவ்வோர்தனுக்கும்  ஓவ்வோரு விதமான பயித்தியம்..   ஆனா எங்களக்கு சூர்யா அன்னா மேலயே பைத்தியம்..
1	Thala thala tha masss pangam pannitinga thala
3	Enga irunthu da varinga ...like podunga comment panuganukitu...adhukum vela menakettu solrapadi seiyum makkal...ppppaaa...
3	Telugu hip hop lovers like plz
1	எல்லோரும் சமம்......சாதி வெறிக்கும்,  சமத்துவத்திற்கும் வித்தியாசம் உள்ளது. இதை உணர்த்துவதற்கு சென்னை பெரு வெள்ளம் தான் வரனுமா...?
1	Who saw @ 1:45 Kaala style! #Superstar Rajinikanth #Namma thalaivar
3	Thalaivan vjs...fans laam like podunga... Guys..
3	Rajini power     # ipo itha lusu pasaga jam Ravi and producer director s gu purichurugum .....
1	Nee velaiyadunathu yanta illa yaman ta  theeriiii
3	1:29 inadhu today kula jithu savanuma!    Vijay sethupathi , andha mari naka kodathu
1	Vijay sethupathi ma ma mass da....
0	Surya mwuthe trailer kanditt paadam kaanan kothi aavanu
1	God father resemble aavuthu....aishwarya rajesh oda  srilankan tamil azhaka irukku.... Ellarum mass.. Specially arun vijay,simbu,aravind swamy, vijaysethupathi, sema sema....
1	மயிலாடுதுறை சம்புவராயர் வகையாறாவோடு திரையரங்கு வந்து பார்ப்போம்...  நெஞ்சம் நிறைந்த வாழ்த்துக்கள்.
0	But I also a adhi fan
2	Ilamai inimel pogadhu mudumai unaku vaaradhu theivame.....
1	Climax la Rajini ya ooti vaitangaa
1	தமிழ்வழி நாயக்கர் சமூகம் சார்பாக வாழ்த்துக்கள்.எங்கள் சகோதரியை நாடக காதலால் இழந்தோம்..! படத்துக்கு என் முழு ஆதரவு..!!
1	Sirappana tharamaana sambavam  Marana waiting
1	Surya Harris jayaraj kv ananad combo...!
3	I am here after 6.4 million views
1	Polladhaboomi  song   padathula vallanu yaarallam feel Pandringa
3	Climax lo raijini punch release in Telugu also macha
4	it's kollywood  not a hollywood
1	Technicians uzhaippu ovvoru framelayum therikuthu....vfx nallaa irukkaa illayaangrathu apram...ithana paer kasthapattadhukaavathu padam HIT aaganum..
3	1:09 Vijay sethupathi my boss  one like poduga
2	Opening Hindi keran presents Hindi letters vera
1	Yuvan num Thala sema mass thaan
4	Dei Vikram ku trailer mattum nalla pannuvanga da.Ana Padam mokkiya irukum.
3	96 06 16 26 36 46 3006 3016 நான் அரசியலுக்கு வருவது உறுதி????????
4	இப்ப தான் சாதி *தி னு வருவாங்க... மக்களுக்காக ஒரு பிரச்சன வரும் போது ஒரு நாயும் வர மாட்டாங்க... இந்த ஹைட்ரோகார்பன்,  விவசாயம் சார்ந்த  போராட்டம் பண்ணும் போது லம் இந்த உயர் சாதி னு சொல்லிட்டு திரியுறவங்க எங்க போவங்களோ தெரியல... அங்க வந்து உங்க வீரத்த காட்டுனா நல்லா இருக்கும்...
4	kailasa nattuku poganumnu nenaikuravaga like pannuga :) :) :)
1	I love myskkin films from Hyderabad
1	s3 got 10m views......surya fans did it...
4	Enna udayanidhi Stalin mishkin madhri panraru🤣🤣
1	Kangana looking so cute in first look
3	Sathiya kolayum , anava kolayaiyum entha padam angigarikarutha ? Apadi angi garithal censor board entha padathai angigarikalama ? entha padam veliyal sathiya kolaigal melum athigarikum..
3	அருமையான வசனம் உண்மையை உறக்க சொன்ன இயக்குனர் அண்ணா மோகன் அவர்ளின் தைரியத்தை பாராட்ட வேண்டும் நாடக காதலால் எத்தனை குடும்பம் அழிந்துள்ளது பெண்பிள்ளைளுக்கு வாழ்வின் நெறிளையும் நம்சாதியின் பெருமைளையும் சொல்லி வளர்க்க வேண்டும்
1	நாடார்கள் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்
3	எங்க அண்ணன் சொல்லிருக்காப்ல   Repeat Mode 🤣🤣🤣
1	en kanne pattum pola iruke thala thala thapa love u thala
1	Pongal ku varuthu PETTA  on that day podura VETTA
1	#DHANUSH ANNA FANS HIT LIKE
3	Suriya veriyan mattum hit like
3	Marupadium god father ah eduthu vachurukan pola... thirutu paya...
1	762 k likes reached aairuku pangalingala adichi thookalamaa thagida thagida thagida thagida ‍‍‍‍‍‍‍‍‍‍
1	Enga Thala Vera level la Varar
1	வன்னியர்களுகன படம்  Draupathi vetri engalin வெற்றி
1	Mirattal !!! Waiting for asuran darisanam
1	காப்பான் ட்ரீசர் செம்ம சூர்யா அண்ணா சூப்பர் நீங்க வேற லெவல்
1	Ena oru response yaa semaa trending 4 la iruthu trending 3 Ku poitu 1st varathuku vazlthukalll
4	14k Comments வந்துருக்கு  99% பேர்  அவங்க ஜாதிய சொல்லியே படத்தை  வாழ்த்திருக்காங்க.  தமிழ்நாட்ல எவ்ளோ ஜாதி இருக்குனு ரொம்ப ஈசியா தெரிஞ்சிகிட்ட thank you directer..
1	Trailer vera level but innum trending la varala
1	TAMIL MOVIE 2.O  KING IN INDIA   WONDER  SUPER STAR AN  SANKAR'S MASS MOVIE
2	Barathan Dissapointed.......  Vijay rmba Commercial ah kaatitaru...  Palaya Maariya
1	Arun Vijay and  aishwariyarajes super....manirathnam sir padam kandipa Romantic ku panjam irukathu...
0	yaar Hindi me realise nhi hui...
2	k**tha  ithukum  dislike ka.. ponduls...
1	Childs play la vara bomma marinirku
1	Samma mass naa vijay sethupathi anna dha
1	Superb look rajini sir and very stylish
2	Vagina fanskala savunkada... Thalaivar Kodi parakura edathula Vera Evan kodida parakum
3	போராடுறதே தப்புனா போராடுற மாறி சூழ்நிலையை உருவாக்குறதும் தப்புதான்
1	Hit like for Ajith & Yuvan...
1	My name is ajith thala nu sollala thala  thampi nu sollra. paakkka mass
2	Kadaisila pandey va ippadi pannitingalaey da paavigala
1	பள்ளி மாணவிகளை குறிவைக்கும் ஒரு குறிப்பிட்ட கூட்டம் அலைகிறது பெற்றோர் கட்டாயம் தங்களுடைய பெண் பிள்ளைகளுடன் பார்க்க வேண்டிய படம் #திரௌபதி
4	Kuch khas nhi hai trailer me
1	Engal sanga thalaivi Ananthi irukanga Apa padam sema hittu
1	O my god i love you #2.0
1	Haters tommorow evening Sambavam irukku Kaathirunga
2	savaratha iruntha kuda sanda pottu savanu sir payanthu Kalla vilunthira kudathu Karthi is back in action
4	Yen da night liye eduthu vechu irukinga but trailer bgm bangam🤩🤩
2	1:36 U kena tunggu lebih lama lagi, untuk tahu saya...
2	Nalla velai sruthi haasana potaainga. Padam flop ayudum... S4 nu eduthu saavadika maatainga... very good
1	உண்மையை உரக்கச் சொல்வோம்     # திரௌபதி
1	Dai siva nee enna bat man aaa
2	bgm kgf bgm modified mathiri iruku
4	Rajinikanth like pantavargal Rakshit shetty like pannradhuku ayyiram karnangal irruku..
1	Wow.nice padama kandipa back to jayam ravi verla level
1	Vera level la irukum pola movie
1	Vera level thala awesome make of trailer semaaa sola vartha iyeeee ilaaa
3	Lite ah keka bukka short film upgraded verison mari iruku .
4	டிரெய்லர்க்கும் டைட்டீல்க்குக் சம்பந்தம் இல்லாத மாறி இருக்கே 🤔🤔🤔🤔
3	Telugu #thalaiva #suriya Annaya fans like him
1	"நம்ம நாட்டு சுதந்திரத்த ப்ரிடீஷ்காரங்கிட்டந்து அரசியல் வாதிங்க கிட்ட கொடுத்துத்தான் கொடி , இது தான் உண்மை,"" எல் கே ஜி "" ஒரு நய்யாண்டி அரசியல்,""NGK""ஒரு மிரட்டலான அரசியல் படம் வெற்றியடைய வாழ்த்துகள்"
1	Sema 90s kids padam paathe aaganum
3	Diwaliku varama eruntha good elladi summa vasool kuranji flop akathan
1	Padathuku evlo thadiakala pottalum athium thandi thetrku kondu vanthurunga nanba
2	Dislike pannatha  paatha pullaingo nalla ooooohhhnu  oppaari vachutu irukuthunga pola
1	Hope mani ratnam' garu gives block buster
1	Dai update pannu ga da pls
1	Oooo Petta parak .. By Surya Anna fans
1	Enga da Vidya Balan ah kaanom!
1	Only one word to say.... Semmaaaaa
1	SUPER thalaiva soon   🤘🤘🤘🤘🤘
1	Next level to tamil cinema must like...
0	Hindi dabbed kab aayegi ye movie vijay shetupati ki plzz rply me
1	I love thala hit like if you like
1	super thalaiva surya surya surya surya
1	5M Views in 23hrs 09mins
1	Super acting Kangna Ranaut amazing look Osm
1	T H A L A
1	தென்மாவட்ட கவரா நாயுடுகளின் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்
3	நம்ம சின்ன வயசுல விளையாடன ஏரி எங்க மச்சா ,இப்போ நீ அத்துக்குமேலதான் இருக்க
4	Eppa pah film a release pannuwiga ???
1	Looking similar to Samantha's OH BABY
1	audio launch eppo varum nu sollanum
4	Dai server Sundaram aduthavarusam varuma illa varatha
3	2:05 heyy ithu 96 yaara yematha pakkiraa.   bangam daaa
1	Yen paa hip hop uu un padathula heroine laam nalla jammunu irukkaangalae…
1	Trailer nalla irruku.... But, bigil koda release panna thinga.. Free advice. Ketta kelunga kekati ponga
2	idhala nanga bhairavaaa layae pannitto da dai pongada
1	Mani sir..romba nalaiku apparom theatrela pakka pora....Arun vijay..semma..mass....vjs...str... Vera level....,
1	Vera level trailer padam masssa irukum confirm
3	இத்திரைப்படம் மாபெரும் வெற்றி பெற வன்னியர்கள் சார்பாக வாழ்த்துக்கள் இப்படிக்கு பெரியவண் பாசறை மனஞ்சேரி
1	Enna ya holly wood ye munji duva pola myskin
3	Yaenda potta nayungala yevanda adhu trailer KU dislike potadhu..
3	Trailer pakum bodhu elllam avan seyal madhiri iruku.but film konjam conspet vera mari irukum nu ninaikurean  Wait panni papom
1	inu evlo neram venalum thoongama pakalam .thala oda 1.5 years harkwork ku  #thalareadytorage
1	Sk out from safe zone movies
1	கள்ளக்குறிச்சி மாவட்டம் வன்னியர்    சங்கம் திரெளபதி படம் வெற்றி பெற்ற வாழ்த்துக்கள்
1	அகில இந்தியா முத்தரையர் பேரவை சார்பாக மாபெரும் வெற்றிப் பெற வாழ்த்துகள்
1	Sk anna fans and aruvi fanss
1	Thala u1 music vera level
2	Looks like vjs plays as villain
1	the 2.O trailer was marana maaaaaaassssssss thalaiva summmaaa alluthu i love you ummmmmmmaaaaaaaaaa
1	Inda music ha engaiyoo keta mariyae irukae??🤔🤔🤔
1	Rajinikanth Anna is backkk Thalaiva 🤘🤘🤘🤘🤘
1	அற்புதம் மிக மிக அற்புதமான மனிதர் அஜீத் தல தல தான்
0	Trending  No . 1
2	🤣 Aamai Kunju Mokka Trailer Da Dai 🤣🤚
1	Ayoo I am eagerly waiting...  Manikandan...  Kani anna....
1	Vera vera vera level yenga thala
1	THERiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii vaa vaa vaa ipa vaa THERiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii
1	Surya Anna masss by sfc big fan
3	Ippo yarachu teaser pathukittirukeengla iruntha like pannunha
1	Yogi babu hair cut climax scene la
4	Kaappaan world wide on sep 20
4	மண்ணு  பெண்ணு  எல்லாருக்கும்   முக்கியமானதுதான் ஒருவனுக்கு  மட்டும்  சொந்தமல்ல  அவ்வளவு  மானம்  இருந்தா பஞ்சமி  நிலத்தை  திருப்பி  தரவேண்டியதுதானே தமிழ்நாட்டில்  உள்ள  பாதி  ஏரிகள்  வயலாக்குனதே  நீங்கதாண்டா  அந்த  ஏரிகளை  தூர்வாரவிடாம மடக்குரிங்க அப்படி தூர்வாரப்பட்டால்   மண்ணு  இருக்காதுடா  உங்களுக்கு
1	i am Chiranjeevi sir big fan but vijai sir acting I like
4	Vikram looks just like he was in iru mugan. Looks cool !
1	Varlan varlan va varlan va Bhairava
1	Selva sir, suriya anna, and My music god U1 rocking bGM music.... Semaya iruka trailer
0	Jabardast kaise hai bhai maja a Gaya
1	Ohhhh ethu deepa voda bio pic aa🤣🤣🤣🤣🤣
3	less than 2k for 250k likes ;)
4	Indha movie ku support pandra Madhipirkuriya periya jaathi nu sollikravangale.....unga veetu ponnungalukku 1st advice pannanum apdinra concept la paatha indha movie ok...but pandra advice la arasiyala kondu vandhu point ah vaachi solrangae  paathingala...ithu unga veettu pillaigal manasula innum jaathi veri increase aagume thavira...arivaa soothanama irukkanum nu kandippa sollikudukkathu..so annan thirumaavalavan pandra thappa thaan neengalum panringa... Pls cmnt respectful
1	கந்தர்வக்கோட்டை ஒன்றியம் வீரகுடி வெள்ளாளர் (Veerakodi Vellalar) சார்பாக படம் வெற்றிபெற வாழ்த்துக்கள்...
2	Music starting viswasam theme maari iruku
1	மாவீரன் காடுவெட்டியார் ஆசியுடன் வெற்றி பெற வாழ்த்துகள்
4	உன்ன நெனச்சு நெனச்சு உருகி போனேன் மெழுகா< 3
1	மன்னார்குடி வன்னிய குல சத்ரியர் சங்கம் சார்பாக திரைப்படம் வெற்றி பெற வாழ்த்துக்கள்
1	Ak unnudaiya thalai viduthlai paattu super
1	Full views sollunga eppo update pannuvinga
0	Mass mass mass mass mass mass
3	Nadodigal1 theatre la pakka mudiyalanu feel pandravanga like pannunga
1	Viswasam motion poster pathavangala like podunga
1	பெரம்பலூர் மாவட்டம் வன்னியர் சங்கம் சார்பாக திரைபடம் வெற்றி பெற வாழ்த்துக்கள்..
1	Chiyaan getup mass nu solravanga like podunga
1	Thalaiivaaaaa....    pinitaaa... marana waitinggggg...!!!  Selvaragavan again he gonna be trendsetter !!!!!
2	Deiii t paiya naarakoodhi paiya...indha channel oda amma va ooka...yaara pathida pressuringa.....
3	Blue sattai review பாத்துட்டு வந்தவங்க like போடுங்க
1	எங்களுக்கு மண்ணு பொண்ணு ரெண்டுமே முக்கியம் .. Sema mass dialogue. முக்குலத்தோர் சார்பாக திரைபடம் வெற்றி பெற வாழ்த்துக்கள்
1	Tharumaru. #Kaithi perfect diwali release
2	Bgm yaaru Ilayaraja sir a....bangam pa
3	Wtf! Epudi da views Vida likes adigama iruku!!!
1	தேவேந்திர குல வேளாளர் சமுதாயம் சார்பாக வெள்ளி விழா காண வாழ்த்துக்கள்
3	மன்னிக்க வேண்டும் எனக்கு இந்த ட்ரைலர் புரியவில்லை. .  எடுத்துக்கூறுங்கள் தயவுசெய்து
3	0:56 vijay sethupathi fans like here
0	Semma mass lalettan and suriya 2 annanmarum polichadukkum
1	Ithukakathan thala nanga wait pannom.....
3	Thalaivar fans alert: petta trailer social media share panni view and like etanam.
0	Kya ghatia makeup @rtist tha proper tareeke se bna bi nhi paya
1	சாவு பயத்தை காட்டும் மரணபயம்  அரசியல் பயம்  நம்ம சூர்யாவோட  NGK மொத்த தியேட்டரும் காலியா இருக்கட்டும் வசுல் அள்ள கிளம்பி வர்றான்
4	நாடக காதல் பெண்களுக்கு விழிப்புணர்வான படம் திரெளபதி  நாடக காதலை கும்பலை தோலுரிக்கும் படம்
3	2:21 same Arun vijay from yennai arindhal
1	Vera level trailer thalaiva vettrimaran sir super
1	Ovvoru varihalum en thalaiku eluthiya varihal love u always dear thala.. Un rasigan en pathil martati sluvan epaium perumaiyaga
1	Vijay sethupath Semma surprise
1	One Like for rajni kanth fans
2	Idhu Mari nalla movies innum naraiya varanum  pala manavargalin manam sakadai aagamal thadukka vendum
1	Dhanush oda character ,puthu sa erukay , mass ta
4	Evanavathu Trailer Nalah iruku,Intha frame nalah irukunu solranah paru....Hit Like nu Varanunga Youtube ah da ithu..
3	13M views coming soon...Suriya Anna voda 1st 13M kaappan teaser than
1	என்னுடைய எதிர்பார்ப்பை பூர்த்தி செய்யும் அளவிற்கு படம் இருக்கும் என்று நினைக்கிறேன் நன்றி
1	Suryaa annaaaaa Harris jayraj is back is Gud BGM
1	Mgr - Rajini - vijay .... justified
1	Hyy Eanyaa Vijay sethupathi ah last ah intro pannenkaa.
1	She look like telugu movie laddu Babu sister...
3	U2 Brutus punda Movan edhayatchum solluvan namala pathi paarunga
0	STR FANS  Hit like button
2	இது 96 யார ஏமாத்துறீங்க?? செம்ம கலாய்...
2	Sakadai kelavan haters punda hit like
3	அப்படியே துலுக்கன் மதவெறி பத்தியும் ஒரு படம் எடுங்கய்யா
1	Trailer pakurathu munadi comment and like panavanga laa yaaru
4	Kaithi hit aaka Karthi annnavukku best wishes . Hit aakum . Hit aakanum
1	99 பேரை ஒன்னா பேச வச்ச டிரைலர் ஒரு தன மட்டும் இதுக்கு எதிரா பேச வச்சது.. ..ஏன் 99 இடங்களிலும் நாடக காதல் இவர்கள் பண்ணி இருக்கிறார்கள்....இனி இது போல் 100 படம் வரும்..... இனி நாடக காதல் செய்தால்
1	ஜெயலலிதா அம்மா வேடத்தில் ரம்யாகிருஷ்ணன் இருந்த நல்ல இருக்கும்
4	எங்கள் தலைவரை மறைமுகமாக விமர்சிக்கும். பெட்டை கூட்டம். தைரியம் இருந்தால் இந்த படத்தை வெளியிடுங்கடா பார்க்கலாம். எங்கள் அண்ணன் இருக்கும் வரை இந்த படத்தை வெளியிட தடை வாங்குவோம். மேலும் ஜாதி வெறி தூண்டுவதாக இயக்குநர் முதல் நடிகை வரை அனைவருமேலயும் சட்டபடி நடவடிக்கை எடுக்க கோர்ட் வரை செல்வோம்
1	Oruthar mela Viswasam katrudhukaga innoruthara en asinga paduthringa... Mass Thala.. Purinjavanga purinjikonga
2	Rajini sir  enda umburinga pottaikala.. u gonna fail in box-office
4	My country mela unmayalume ennakkum paithiam yen ippadi irrukkunu?
2	இப்புடி படிச்ச பசங்க எல்லாம் வேனா_னு ஓடி ஓடி தான்யா நாடே நாசமா போயிருச்சு.......
4	Thala superb ........ antha pandey paya irukan padam yepdi hit akutho........
0	We Love Suriya .by suriya fans
1	Theri trailer by our ILAYATHALAPATHY VIJAY..Inda April namakku semma treat u pa!!
1	நான் சேலம் மாவட்ட சோழிய வேளாள அகமுடையர். படம் வெற்றி அடைய என் மனமார்ந்த வாழ்த்துக்கள்.
3	A pakka Mani rathnam movie for you
1	தேவேந்திர குல வேளாளர் மக்கள் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்
1	MAGAMUNI ASURAN varisaiyil KAITHI yum semma Hit agumnu nenaikiraen
1	Yogi babu illatha padamey illa vera level acting
1	meme creaters nu kune alavu yeduthu senju vaccha maari teaser....bharatha semma da yeppo varum nu sollanunaa
1	0:51 hey oru Bird man pathiya!... Machaan padam summa vere level ille, Shankar sir unmayille ATHUKUM MELLE PANNANGE!!!
4	Pink movie trailer 2 years 13million. But neerkonde paarvai 1months 13million
0	You kena tunggu lebih lama lagi, untuk tahu sayamalaysia words aane malaysia le ban eh.
4	Thala's hardwork + dedication in the movie next level  #Thalaaaaaaaaaaa
2	tamil cinema la vijay vijay nu oru director irukkaru!!!avarukku masam nalu flop kudukirathuthan polappe!!!pavam katha illama aduthu amma valkaila veleyaduraru!!!!!
1	விழுப்புரம் மற்றும் கள்ளக்குறிச்சி வன்னியகுல சத்ரியன் சமுகத்தின் சார்பாக த்ரௌபதி படம் வெற்றியடைய வாழ்த்துகள்
1	Semma ya iruku trailer... Suriya Anna aemma cute.... ..   Pudikiravagala like here...
3	Trailer super eruku vazhthukal director sir innum itha mathirri niraya padam yedukanu neenga, vankodama sattatha pathi konjam sollunga atha thappa use pandranga yengala mari niraya peru antha sattathala padhika pattu erukaranga
1	புதுக்கோட்டை மாவட்டம் ராஜ குல அகமுடையார் சார்பாக வாழ்த்துக்கள்
1	thalapathy diwali pataiya kelaputhu.....luv u thalaiva
0	1:03 MS DHONI ki tagline chipka di yrr
4	🤮🤮Asuran movie satupala adichum ivanuga thirdhala🤮🤮
1	I am impressed  Give me more
1	Ashkey Kumar Fans Hit like here
1	படத்தின் வெற்றி தீர்மானிக்கும்....... முத்துராமலிங்கம்....தேவராட்டம் வரிசையில் திரௌபதி.........(நான் சிரித்தால்)
4	nee enna da parayaraum perymal edupa...naanga edukrom paaru da..perya serupadii fr Ranjith Annna.🤣🤣
1	Hmkum..... story seems to be ok....padam epdi irukkumo
1	Thala pola varuma  Thala eppavume mass Vera level
2	பரதன் விக்கு வெச்சிட்டானாம்   அங்க சிவானு ஒருத்தன் வாயில வெச்சினு  இருக்கான்  அதெல்லாம் கேக்க மாட்டானுவ
1	NITHYA MONON .ramya krishnan maayirattam irukum amma chubbya irupanga.iva oodukku vilandha maari iruka.kangana ok not go good.nithya menon perfect
3	போராட்ரதே தப்புனா போராட்ர சூழ்நிலைய உருவாக்ரதும்  தப்பு...
1	படம் வெற்றி பெற வெள்ளாளர் வம்சம் சார்பாக வாழ்த்துக்கள்
3	semma teaser august waiting panravanga like pannunga
1	Yuvan vera level ..... BGM speaks a lot
1	Jathi venanuthanda padam yadukuranga ingaa vanthu..yanudiya jathi sarpa padam vetri adaya vazthukalnu comment pandringa ungala yellam thiruthave mudiyathuuuuu
1	Viswasatha kaaturathuka innorunthangala yen asinga paduthiringa #thala #haters
1	Nagai vanniyargal sarbil padam vetri pera vazhthugal
1	diehard fan of chiyaan vikram
1	Ithu ponder movie vara vendum vazhththukkal
1	Goosebumps... Uvan BGM Last minutes
1	Udhayanithi stalin i like u becoz unaku enna varumeo atha mattum panra , nice way keep going ,
1	மயிலாடுதுறை  வக்காரமாரி சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்...........
1	Now watching fans like pannunga ,
0	കിടുകാച്ചി...  Simbu & vijay setupathi fan from kerala FDFS...
0	Go see tik tok funny video
1	Surya  always mass  nadipin naayagan  manidha kadavul
0	Suriya is back after the ayan aadhavan mass
3	Inimey nanga Tha...STr Tha...vera lvl.....STr ah onnum panna mudiyadhu.....vera lvl.. acting from ccv.....marana waiting....guys STr fans yarunu katnomm...maththavangalukku......STr ....STr...STr...STr....STr...STr....na iruka thalaiva....luv u...
1	That sakthiman scene nanum kinathu kuilla velunthuruken sakthiman kapathuvarunu
2	என்னாமா கூவுறானுங்க டா  முடியல டா யப்பா
1	Vijay Ku Mattum Epdi Padam Kedaikudhun Therila....
1	கொங்கு வேளாளர் சமூகம் சார்பா௧ இத்திரைக்காவியம் வெற்றி பெற வாழ்த்துக்கள் தெரிவித்துக்கொள்கிறோம்
0	Myskin ke Fans Dil se ek like Like
